DATE,SP500_Price,NASDAQComposite_Price,SP500_Return,NASDAQComposite_Return,Yield_Spread,VIX,VXN
23/09/2020,3236.92,10632.99,-2.400729416,-3.062291097,0.57,28.58,37.25
24/09/2020,3246.59,10672.27,0.298295435,0.36873565,0.57,28.51,36.99
25/09/2020,3298.46,10913.56,1.585047814,2.235726406,0.56,26.38,34.93
28/09/2020,3351.6,11117.52,1.598215087,1.851618961,0.56,26.19,34.66
29/09/2020,3335.47,11085.25,-0.482424478,-0.290684655,0.57,26.27,35.25
30/09/2020,3363,11167.51,0.821983378,0.739327389,0.59,26.37,35.42
01/10/2020,3380.8,11326.51,0.527893512,1.413732612,0.59,26.7,34.99
02/10/2020,3348.42,11075.02,-0.962377509,-2.245387402,0.61,27.63,36.44
05/10/2020,3408.6,11332.49,1.781305702,2.298169962,0.68,27.96,35.67
06/10/2020,3360.97,11154.6,-1.407202702,-1.582185253,0.66,29.48,36.67
07/10/2020,3419.44,11364.6,1.724717219,1.865129203,0.71,28.06,35.61
08/10/2020,3446.83,11420.98,0.797817309,0.4948754,0.69,26.36,34.43
09/10/2020,3477.14,11579.94,0.875514874,1.382227588,0.69,25,32.6
12/10/2020,3534.22,11876.26,1.628250755,2.526715877,0.69,25.07,33.44
13/10/2020,3511.93,11863.9,-0.632688045,-0.104127362,0.63,26.07,34.48
14/10/2020,3488.67,11768.73,-0.664516916,-0.805416193,0.61,26.4,34.04
15/10/2020,3483.34,11713.87,-0.152897114,-0.467240423,0.63,26.97,34.54
16/10/2020,3483.81,11671.56,0.013491887,-0.361849632,0.65,27.41,35.02
19/10/2020,3426.92,11478.88,-1.64646239,-1.66462883,0.67,29.18,36.14
20/10/2020,3443.12,11516.49,0.471613849,0.327109618,0.71,29.35,35.25
21/10/2020,3435.56,11484.69,-0.219809703,-0.276507729,0.73,28.65,35.08
22/10/2020,3453.49,11506.01,0.520537389,0.18546635,0.78,28.11,34.28
23/10/2020,3465.39,11548.28,0.343986649,0.366700058,0.75,27.55,33.45
26/10/2020,3400.97,11358.94,-1.876449537,-1.653140905,0.7,32.46,37.41
27/10/2020,3390.68,11431.35,-0.30301938,0.635448199,0.69,33.35,36.56
28/10/2020,3271.03,11004.87,-3.592557123,-3.802167897,0.69,40.28,43.39
29/10/2020,3310.11,11185.59,1.187650144,1.628844067,0.76,37.59,40.08
30/10/2020,3269.96,10911.59,-1.220366905,-2.480081569,0.79,38.02,41.3
02/11/2020,3310.24,10957.61,1.224294189,0.420866497,0.78,37.13,40.9
03/11/2020,3369.16,11160.57,1.764276082,1.835283887,0.8,35.55,38.38
04/11/2020,3443.44,11590.78,2.180751658,3.782292357,0.68,29.57,33.36
05/11/2020,3510.45,11890.93,1.927326267,2.556597015,0.69,27.58,32.82
06/11/2020,3509.44,11895.23,-0.02877538,0.036155479,0.73,24.86,30.01
09/11/2020,3550.5,11713.78,1.163195805,-1.537155288,0.85,25.75,31.32
10/11/2020,3545.53,11553.86,-0.140078348,-1.374634628,0.88,24.8,32.53
11/11/2020,3572.66,11786.43,0.762276123,1.992928944,0.88,23.45,30.29
12/11/2020,3537.01,11709.59,-1.002867891,-0.654070553,0.78,25.35,30.91
13/11/2020,3585.15,11829.29,1.351857671,1.01704951,0.8,23.1,29.03
16/11/2020,3626.91,11924.13,1.158073192,0.798541886,0.82,22.45,27.37
17/11/2020,3609.53,11899.34,-0.480347613,-0.208114174,0.78,22.71,27.31
18/11/2020,3567.79,11801.6,-1.163121348,-0.824782089,0.79,23.84,27.47
19/11/2020,3581.87,11904.71,0.393865392,0.869900463,0.79,23.11,26.81
20/11/2020,3557.54,11854.97,-0.681571564,-0.418693119,0.76,23.7,26.91
23/11/2020,3577.59,11881.17,0.56200946,0.2207605,0.78,22.66,26.64
24/11/2020,3635.41,12037.33,1.603250756,1.305786056,0.79,21.64,25.99
25/11/2020,3629.65,12094.4,-0.158567203,0.472988107,0.79,21.25,25.69
26/11/2020,3629.65,12094.4,0,0,0.79,21.25,25.69
27/11/2020,3638.35,12205.85,0.239405728,0.917280945,0.75,20.84,26.12
30/11/2020,3621.63,12198.74,-0.460608144,-0.058267729,0.76,20.57,26.68
01/12/2020,3662.45,12355.11,1.120812164,1.273707496,0.83,20.77,27.41
02/12/2020,3669.01,12349.37,0.178954853,-0.046469305,0.86,21.17,27.55
03/12/2020,3666.72,12377.18,-0.062434143,0.224940493,0.84,21.28,27.39
04/12/2020,3699.12,12464.23,0.879742405,0.700848755,0.88,20.79,27.02
07/12/2020,3691.96,12519.95,-0.193747118,0.446042995,0.86,21.3,27.2
08/12/2020,3702.25,12582.77,0.278326059,0.500504576,0.83,20.68,26.08
09/12/2020,3672.82,12338.95,-0.798098356,-1.95674921,0.87,22.27,29.32
10/12/2020,3668.1,12405.81,-0.128594254,0.540398555,0.84,22.52,29.15
11/12/2020,3663.46,12377.87,-0.12657608,-0.225471051,0.82,23.31,29
14/12/2020,3647.49,12440.04,-0.436879623,0.501010198,0.81,24.72,29.44
15/12/2020,3694.62,12595.06,1.283844763,1.238437085,0.84,22.89,28.1
16/12/2020,3701.17,12658.19,0.177127845,0.499976292,0.83,22.5,27.85
17/12/2020,3722.48,12764.75,0.574112695,0.838302919,0.86,21.93,27.04
18/12/2020,3709.41,12755.64,-0.351727851,-0.071393896,0.87,21.57,26.91
21/12/2020,3694.92,12742.52,-0.391393104,-0.102909395,0.86,25.16,28.35
22/12/2020,3687.26,12807.92,-0.207526848,0.51192968,0.84,24.23,27.94
23/12/2020,3690.01,12771.11,0.074553327,-0.287814084,0.87,23.31,27.33
24/12/2020,3703.06,12804.73,0.35303368,0.262904517,0.85,21.53,25.94
25/12/2020,3703.06,12804.73,0,0,0.85,21.53,25.94
28/12/2020,3735.36,12899.42,0.86846946,0.73677152,0.83,21.7,25.91
29/12/2020,3727.04,12850.22,-0.222984655,-0.38214173,0.84,23.08,26.82
30/12/2020,3732.04,12870,0.134064811,0.153808979,0.85,22.77,26.29
31/12/2020,3756.07,12888.28,0.641819698,0.141934967,0.84,22.75,26.93
01/01/2021,3756.07,12888.28,0,0,0.84,22.75,26.93
04/01/2021,3700.65,12698.45,-1.486471812,-1.48384325,0.84,26.97,30.13
05/01/2021,3726.86,12818.96,0.705757617,0.944538618,0.87,25.34,28.42
06/01/2021,3748.14,12740.79,0.569366087,-0.611666732,0.95,25.07,29.27
07/01/2021,3803.79,13067.48,1.473822118,2.531804345,0.99,22.37,26.99
08/01/2021,3824.68,13201.98,0.547686554,1.024011725,1.05,21.56,27.93
11/01/2021,3799.61,13036.43,-0.657637376,-1.261907233,1.07,24.08,28.92
12/01/2021,3801.19,13072.43,0.041574572,0.27576863,1.06,23.33,28.33
13/01/2021,3809.84,13128.95,0.22730179,0.431428327,1.01,22.21,27.36
14/01/2021,3795.54,13112.64,-0.376050029,-0.124306508,1.06,23.25,28.55
15/01/2021,3768.25,12998.5,-0.721599051,-0.874268431,1.02,24.34,29.17
18/01/2021,3768.25,12998.5,0,0,1.02,24.34,29.17
19/01/2021,3798.91,13197.18,0.810348077,1.516920422,1.01,23.24,27.71
20/01/2021,3851.85,13457.25,1.383936889,1.951482387,1.02,21.58,26.79
21/01/2021,3853.07,13530.91,0.031668077,0.545870359,1.03,21.32,27.01
22/01/2021,3841.47,13543.06,-0.301512729,0.089754113,1.02,21.91,28.07
25/01/2021,3855.36,13635.99,0.360928202,0.683838193,0.96,23.19,28.73
26/01/2021,3849.62,13626.06,-0.148994574,-0.072848523,0.98,23.02,29.2
27/01/2021,3750.77,13270.6,-2.601328989,-2.64330736,0.96,37.21,39.61
28/01/2021,3787.38,13337.16,0.971333493,0.500306218,1,30.21,35.05
29/01/2021,3714.24,13070.69,-1.950040597,-2.018180537,1.05,33.09,37.44
01/02/2021,3773.86,13403.39,1.592426914,2.513534114,1.02,30.24,34.24
02/02/2021,3826.31,13612.78,1.380254197,1.550139734,1.05,25.56,29.49
03/02/2021,3830.17,13610.54,0.100829633,-0.016456479,1.11,22.91,29.03
04/02/2021,3871.74,13777.74,1.079482977,1.220975374,1.11,21.77,27.09
05/02/2021,3886.83,13856.3,0.388989699,0.568575653,1.16,20.87,25.46
08/02/2021,3915.59,13987.64,0.737210513,0.943407967,1.14,21.24,26.18
09/02/2021,3911.23,14007.7,-0.111411798,0.14330959,1.14,21.63,26.6
10/02/2021,3909.88,13972.53,-0.034521954,-0.251391919,1.1,21.99,27.41
11/02/2021,3916.38,14025.77,0.166107476,0.380309263,1.11,21.25,27.07
12/02/2021,3934.83,14095.47,0.469992115,0.495711731,1.16,19.97,26.36
15/02/2021,3934.83,14095.47,0,0,1.16,19.97,26.36
16/02/2021,3932.59,14047.5,-0.056943701,-0.340902516,1.26,21.46,28.52
17/02/2021,3931.33,13965.49,-0.032045087,-0.58551575,1.25,21.5,28.26
18/02/2021,3913.97,13865.36,-0.442558687,-0.719564311,1.26,22.49,27.59
19/02/2021,3906.71,13874.46,-0.185661658,0.065609657,1.3,22.05,27.74
22/02/2021,3876.5,13533.05,-0.776290289,-2.49148982,1.34,23.45,31.02
23/02/2021,3881.37,13465.2,0.125549942,-0.502626228,1.33,23.11,30.62
24/02/2021,3925.43,13597.97,1.128771528,0.981193742,1.35,21.34,28.67
25/02/2021,3829.34,13119.43,-2.478343479,-3.582617944,1.5,28.89,36.16
26/02/2021,3811.15,13192.35,-0.476148372,0.554277869,1.4,27.95,34.06
01/03/2021,3901.82,13588.83,2.351213008,2.961101561,1.4,23.35,28.67
02/03/2021,3870.29,13358.79,-0.811367131,-1.70735366,1.38,24.1,30.11
03/03/2021,3819.72,12997.75,-1.315231813,-2.739832959,1.42,26.67,33.92
04/03/2021,3768.47,12723.47,-1.350803796,-2.132794611,1.5,28.57,34.83
05/03/2021,3841.94,12920.15,1.930836382,1.533978874,1.52,24.66,31.89
08/03/2021,3821.35,12609.16,-0.537368403,-2.436457423,1.54,25.47,33.87
09/03/2021,3875.44,13073.82,1.405544142,3.618822335,1.5,24.03,32.15
10/03/2021,3898.81,13068.83,0.601217362,-0.038175166,1.49,22.56,31.52
11/03/2021,3939.34,13398.67,1.034181822,2.492544265,1.5,21.91,30.04
12/03/2021,3943.34,13319.86,0.101488335,-0.589929375,1.6,20.69,30.1
15/03/2021,3968.94,13459.71,0.647097659,1.044462412,1.58,20.03,28.72
16/03/2021,3962.71,13471.57,-0.157092188,0.088076027,1.6,19.79,29.27
17/03/2021,3974.12,13525.2,0.28752053,0.397307312,1.61,19.23,27.98
18/03/2021,3915.46,13116.17,-1.48705206,-3.070879189,1.7,21.58,30.61
19/03/2021,3913.1,13215.24,-0.060292061,0.75248889,1.73,20.95,29.65
22/03/2021,3940.59,13377.54,0.700055955,1.220647222,1.66,18.88,26.7
23/03/2021,3910.52,13227.7,-0.766010081,-1.12640656,1.62,20.3,27.83
24/03/2021,3889.14,12961.89,-0.548230398,-2.029960207,1.6,21.2,28.97
25/03/2021,3909.52,12977.68,0.522655082,0.121744516,1.61,19.81,27.63
26/03/2021,3974.54,13138.72,1.649441383,1.233263705,1.65,18.86,25.64
29/03/2021,3971.09,13059.65,-0.086840193,-0.603627173,1.7,20.74,26.94
30/03/2021,3958.55,13045.39,-0.316281961,-0.109250945,1.71,19.61,26.39
31/03/2021,3972.89,13246.87,0.361599297,1.532648346,1.71,19.4,24.89
01/04/2021,4019.87,13480.11,1.175577424,1.745396758,1.67,17.33,23.21
02/04/2021,4019.87,13480.11,0,0,1.7,17.33,23.21
05/04/2021,4077.91,13705.59,1.433503847,1.658851312,1.7,17.91,23.93
06/04/2021,4073.94,13698.38,-0.097401211,-0.052620114,1.65,18.12,23.86
07/04/2021,4079.95,13688.84,0.147414328,-0.069667534,1.66,17.16,23.43
08/04/2021,4097.17,13829.31,0.421175804,1.020935056,1.63,16.95,23.49
09/04/2021,4128.8,13900.19,0.769031637,0.511225622,1.65,16.69,23.23
12/04/2021,4127.99,13850,-0.019620216,-0.361727647,1.67,16.91,22.49
13/04/2021,4141.59,13996.1,0.328916638,1.049348675,1.61,16.65,22.11
14/04/2021,4124.66,13857.84,-0.409617993,-0.992758192,1.62,16.99,22.64
15/04/2021,4170.42,14038.76,1.103315802,1.297093815,1.54,16.57,21.68
16/04/2021,4185.47,14052.34,0.360225333,0.096685435,1.57,16.25,20.51
19/04/2021,4163.26,13914.77,-0.532058227,-0.983806404,1.59,17.29,22.82
20/04/2021,4134.94,13786.27,-0.682560313,-0.927769656,1.55,18.68,24.37
21/04/2021,4173.42,13950.22,0.926302547,1.182210939,1.54,17.5,22.82
22/04/2021,4134.98,13818.41,-0.925335186,-0.949351768,1.54,18.71,24
23/04/2021,4180.17,14016.81,1.086942386,1.425556255,1.55,17.33,22.32
26/04/2021,4187.62,14138.78,0.178063789,0.866405307,1.55,17.64,22.57
27/04/2021,4186.72,14090.22,-0.021494231,-0.344043699,1.62,17.56,22.71
28/04/2021,4183.18,14051.03,-0.084588829,-0.2785237,1.62,17.28,22.36
29/04/2021,4211.47,14082.55,0.674003254,0.224073959,1.64,17.61,22.42
30/04/2021,4181.17,13962.68,-0.722064372,-0.85483863,1.64,18.61,22.9
03/05/2021,4192.66,13895.12,0.27442657,-0.485035663,1.59,18.31,23.34
04/05/2021,4164.66,13633.5,-0.670073774,-1.900770011,1.59,19.48,25.7
05/05/2021,4167.59,13582.42,0.070329146,-0.375368975,1.57,19.15,25.66
06/05/2021,4201.62,13632.84,0.813223412,0.370527841,1.56,18.39,24.83
07/05/2021,4232.6,13752.24,0.734629624,0.872013203,1.58,16.69,22.79
10/05/2021,4188.43,13401.86,-1.04904994,-2.580821664,1.61,19.66,26.59
11/05/2021,4152.1,13389.43,-0.871173169,-0.092791358,1.63,21.84,27.86
12/05/2021,4063.04,13031.68,-2.168276845,-2.708227366,1.67,27.59,31.87
13/05/2021,4112.5,13124.99,1.209965419,0.713473052,1.64,23.13,29.02
14/05/2021,4173.85,13379.05,1.480775517,1.917200411,1.62,18.81,24.99
17/05/2021,4163.29,13379.05,-0.253324417,0,1.62,19.72,25.59
18/05/2021,4127.83,13303.64,-0.855378193,-0.565236869,1.62,21.34,26.14
19/05/2021,4115.68,13299.74,-0.29477756,-0.029319583,1.67,22.18,26.66
20/05/2021,4159.12,13535.74,1.049944387,1.758910848,1.62,20.67,24.24
21/05/2021,4155.86,13470.99,-0.0784127,-0.479511026,1.62,20.15,24.3
24/05/2021,4197.05,13661.17,0.986251112,1.401901763,1.59,18.4,22.76
25/05/2021,4188.13,13657.17,-0.212756396,-0.029284356,1.54,18.84,23.4
26/05/2021,4195.99,13738,0.187497371,0.590105734,1.56,17.36,22.35
27/05/2021,4200.88,13736.28,0.116471984,-0.012520801,1.59,16.74,22.12
28/05/2021,4204.11,13748.74,0.076859108,0.090667577,1.57,16.76,21.44
31/05/2021,4204.11,13748.74,0,0,1.57,16.76,21.44
01/06/2021,4202.04,13736.48,-0.049249657,-0.089211589,1.6,17.9,22.68
02/06/2021,4208.12,13756.33,0.144587049,0.144401416,1.57,17.48,22.01
03/06/2021,4192.85,13614.51,-0.36352985,-1.036294605,1.61,18.04,23.25
04/06/2021,4229.89,13814.49,0.879529435,1.458190554,1.54,16.42,21.22
07/06/2021,4226.52,13881.72,-0.079702857,0.485482541,1.55,16.42,21.37
08/06/2021,4227.26,13924.91,0.017506961,0.310645589,1.51,17.07,21.58
09/06/2021,4219.55,13911.75,-0.182554175,-0.09455158,1.47,17.89,22.01
10/06/2021,4239.18,14020.33,0.464136702,0.777461234,1.42,16.1,19.98
11/06/2021,4247.44,14069.42,0.194659419,0.349522868,1.44,15.65,19.16
14/06/2021,4255.15,14174.14,0.181356554,0.741552976,1.48,16.39,20.06
15/06/2021,4246.59,14072.86,-0.201370611,-0.717105774,1.48,17.02,20.93
16/06/2021,4223.7,14039.68,-0.540478678,-0.236051352,1.53,18.15,21.46
17/06/2021,4221.86,14161.35,-0.043573192,0.862881639,1.48,17.75,20.35
18/06/2021,4166.45,14030.38,-1.321143495,-0.929144414,1.4,20.7,22.43
21/06/2021,4224.79,14141.48,1.390520114,0.788734403,1.45,17.89,20.78
22/06/2021,4246.44,14253.27,0.511142942,0.787403147,1.44,16.66,20
23/06/2021,4241.84,14271.73,-0.108384748,0.129430342,1.45,16.32,19.82
24/06/2021,4266.49,14369.71,0.579433778,0.684186146,1.44,15.97,19.6
25/06/2021,4280.7,14360.39,0.332507247,-0.064879693,1.48,15.62,19.31
28/06/2021,4290.61,14500.51,0.231236635,0.97100992,1.44,15.76,19.58
29/06/2021,4291.8,14528.33,0.027731139,0.191671514,1.45,16.02,20.09
30/06/2021,4297.5,14503.95,0.132723291,-0.167951024,1.4,15.83,20.14
01/07/2021,4319.94,14522.38,0.5208055,0.126988169,1.43,15.48,20.07
02/07/2021,4352.34,14639.33,0.747211823,0.802083465,1.39,15.07,19.28
05/07/2021,4352.34,14639.33,0,0,1.39,15.07,19.28
06/07/2021,4343.54,14663.64,-0.202394766,0.165921786,1.32,16.44,21
07/07/2021,4358.13,14665.06,0.335338244,0.009683348,1.28,16.2,21.11
08/07/2021,4320.82,14559.78,-0.859786722,-0.720486103,1.24,19,23.6
09/07/2021,4369.55,14701.92,1.121482992,0.971516474,1.31,16.18,21.23
12/07/2021,4384.63,14733.24,0.344521472,0.212806805,1.33,16.17,19.68
13/07/2021,4369.21,14677.65,-0.352302897,-0.378023693,1.37,17.12,20.87
14/07/2021,4374.3,14644.95,0.116429228,-0.223036249,1.31,16.33,19.99
15/07/2021,4360.03,14543.13,-0.326756894,-0.697684898,1.26,17.01,20.11
16/07/2021,4327.16,14427.24,-0.756750039,-0.800063086,1.26,18.45,21.06
19/07/2021,4258.49,14274.98,-1.599680033,-1.060973181,1.14,22.5,23.44
20/07/2021,4323.06,14498.88,1.504884749,1.556305057,1.18,19.73,21.68
21/07/2021,4358.69,14631.95,0.820806866,0.913608885,1.25,17.91,20.4
22/07/2021,4367.48,14684.6,0.201463024,0.359183169,1.22,17.69,19.78
23/07/2021,4411.79,14836.99,1.009431906,1.032406138,1.25,17.2,19.06
26/07/2021,4422.3,14840.71,0.237941994,0.025069328,1.24,17.58,20.37
27/07/2021,4401.46,14660.58,-0.472361867,-1.221182115,1.2,19.36,22.84
28/07/2021,4400.64,14762.58,-0.018631917,0.693334153,1.21,18.31,20.96
29/07/2021,4419.15,14778.26,0.419738501,0.106158129,1.22,17.7,20.55
30/07/2021,4395.26,14672.68,-0.542068238,-0.716992071,1.18,18.24,20.81
02/08/2021,4387.16,14681.07,-0.184459461,0.057164759,1.15,19.46,21.49
03/08/2021,4423.15,14761.29,0.817001903,0.544930491,1.14,18.04,20.52
04/08/2021,4402.66,14780.53,-0.464320823,0.130256042,1.14,17.97,20.68
05/08/2021,4429.1,14895.12,0.598749943,0.772286838,1.18,17.28,20.19
06/08/2021,4436.52,14835.76,0.167388219,-0.39931599,1.25,16.15,19.61
09/08/2021,4432.35,14860.18,-0.09403679,0.164466964,1.27,16.72,19.69
10/08/2021,4436.75,14788.09,0.099220899,-0.48630252,1.31,16.79,20.38
11/08/2021,4442.41,14765.14,0.127489555,-0.155313004,1.3,16.06,20.45
12/08/2021,4460.83,14816.26,0.413782539,0.345622931,1.3,15.59,19.4
13/08/2021,4468,14822.9,0.160603383,0.044805589,1.23,15.45,18.52
16/08/2021,4479.71,14793.76,0.261743098,-0.1967812,1.2,16.12,19.05
17/08/2021,4448.08,14656.18,-0.708576979,-0.934338073,1.19,17.91,21.17
18/08/2021,4400.27,14525.91,-1.080663972,-0.892813814,1.2,21.57,24.35
19/08/2021,4405.8,14541.79,0.125595203,0.109262182,1.18,21.67,23.52
20/08/2021,4441.67,14714.66,0.810857715,1.181770255,1.21,18.56,20.97
23/08/2021,4479.53,14942.65,0.848769836,1.53752644,1.2,17.15,19.8
24/08/2021,4486.23,15019.8,0.149457519,0.514979052,1.24,17.22,19.86
25/08/2021,4496.19,15041.86,0.221766608,0.146765042,1.29,16.79,19.6
26/08/2021,4470,14945.81,-0.584196286,-0.640598809,1.29,18.84,21.37
27/08/2021,4509.37,15129.5,0.876904555,1.221548733,1.26,16.39,18.54
30/08/2021,4528.79,15265.89,0.429734147,0.897444747,1.24,16.19,19.08
31/08/2021,4522.68,15259.24,-0.135005716,-0.043570659,1.26,16.48,19.48
01/09/2021,4524.09,15309.38,0.031171346,0.328049123,1.26,16.11,19.84
02/09/2021,4536.95,15331.18,0.283852817,0.142295073,1.24,16.41,20.03
03/09/2021,4535.43,15363.52,-0.033508297,0.210720496,1.28,16.41,19.75
06/09/2021,4535.43,15363.52,0,0,1.28,16.41,19.75
07/09/2021,4520.03,15374.33,-0.340126616,0.070336738,1.33,18.14,20.96
08/09/2021,4514.07,15286.64,-0.13194454,-0.571999119,1.3,17.96,20.81
09/09/2021,4493.28,15248.25,-0.461623828,-0.251450195,1.26,18.8,21.45
10/09/2021,4458.58,15115.49,-0.775261762,-0.874469654,1.3,20.95,22.75
13/09/2021,4468.73,15105.58,0.227392224,-0.065583385,1.27,19.37,21.6
14/09/2021,4443.05,15037.76,-0.576317438,-0.449984072,1.24,19.46,21.68
15/09/2021,4480.7,15161.53,0.843820667,0.819692735,1.27,18.18,20.12
16/09/2021,4473.75,15181.92,-0.155230112,0.134394758,1.3,18.69,20.17
17/09/2021,4432.99,15043.97,-0.915268315,-0.912799973,1.33,20.81,22.27
20/09/2021,4357.73,14713.9,-1.712302037,-2.218462122,1.27,25.71,27.23
21/09/2021,4354.19,14746.4,-0.081267968,0.220635996,1.3,24.36,26.42
22/09/2021,4395.64,14896.85,0.947454066,1.015079601,1.29,20.87,22.97
23/09/2021,4448.98,15052.24,1.206171586,1.037703612,1.38,18.63,21.22
24/09/2021,4455.48,15047.7,0.14599428,-0.030166173,1.44,17.75,20.93
27/09/2021,4443.11,14969.97,-0.278021753,-0.517896117,1.44,18.76,21.83
28/09/2021,4352.63,14546.68,-2.057432159,-2.868340553,1.5,23.25,27.35
29/09/2021,4359.46,14512.44,0.156793637,-0.235657624,1.51,22.56,26.71
30/09/2021,4307.54,14448.58,-1.198122097,-0.441007282,1.48,23.14,26.65
01/10/2021,4357.04,14566.7,1.142595222,0.814196193,1.44,21.15,24.84
04/10/2021,4300.46,14255.48,-1.3070934,-2.159670757,1.45,22.96,27.72
05/10/2021,4345.72,14433.83,1.046945898,1.243336264,1.5,21.3,25.45
06/10/2021,4363.55,14501.91,0.409449355,0.470560806,1.49,21,24.87
07/10/2021,4399.76,14654.02,0.826404774,1.043433566,1.53,19.54,23.22
08/10/2021,4391.34,14579.54,-0.191557429,-0.509552454,1.56,18.77,23.16
11/10/2021,4361.19,14486.2,-0.688946379,-0.64227039,1.56,20,23.49
12/10/2021,4350.65,14465.92,-0.241969668,-0.140093391,1.53,19.85,23.41
13/10/2021,4363.8,14571.64,0.301797818,0.728163572,1.51,18.64,21.23
14/10/2021,4438.26,14823.43,1.691917034,1.713186316,1.47,16.86,19.09
15/10/2021,4471.37,14897.34,0.743244162,0.497363644,1.54,16.3,18.51
18/10/2021,4486.46,15021.81,0.336912272,0.832047154,1.53,16.31,18.83
19/10/2021,4519.63,15129.09,0.736616001,0.711623552,1.6,15.7,18.31
20/10/2021,4536.19,15121.68,0.365732059,-0.048990489,1.6,15.49,18.73
21/10/2021,4549.78,15215.7,0.299142747,0.619831383,1.62,15.01,18.63
22/10/2021,4544.9,15090.2,-0.107315496,-0.828226302,1.6,15.43,19.12
25/10/2021,4566.48,15226.71,0.473694223,0.900559606,1.58,15.24,18.8
26/10/2021,4574.79,15235.71,0.181812862,0.059089201,1.57,15.98,19.38
27/10/2021,4551.68,15235.84,-0.506440045,0.000853255,1.48,16.98,20.12
28/10/2021,4596.42,15448.12,0.978134404,1.383676597,1.51,16.53,19.75
29/10/2021,4605.38,15498.39,0.194744568,0.324883447,1.5,16.26,19.64
01/11/2021,4613.67,15595.92,0.179845043,0.627319402,1.53,16.41,19.73
02/11/2021,4630.65,15649.6,0.367361128,0.343601597,1.51,16.03,19.73
03/11/2021,4660.57,15811.58,0.644051124,1.029722542,1.55,15.1,19.43
04/11/2021,4680.06,15940.31,0.417317211,0.810853813,1.49,15.44,20.26
05/11/2021,4697.53,15971.59,0.37259083,0.196039785,1.4,16.48,21.57
08/11/2021,4701.7,15982.36,0.088730678,0.067409509,1.45,17.22,21.88
09/11/2021,4685.25,15886.54,-0.350486939,-0.601340421,1.42,17.78,22.69
10/11/2021,4646.71,15622.71,-0.825983376,-1.674658495,1.51,18.73,23.27
11/11/2021,4649.27,15704.28,0.055077573,0.520766179,1.51,17.66,22.37
12/11/2021,4682.85,15860.96,0.719668091,0.992745734,1.53,16.29,21.42
15/11/2021,4682.8,15853.85,-0.001067732,-0.044837097,1.58,16.49,21.71
16/11/2021,4700.9,15973.86,0.385775812,0.754126318,1.58,16.37,21.28
17/11/2021,4688.67,15921.57,-0.260501959,-0.327884257,1.55,17.11,21.56
18/11/2021,4704.54,15993.71,0.337903977,0.45207263,1.54,17.59,21.39
19/11/2021,4697.96,16057.44,-0.139962799,0.397677363,1.49,17.91,21.75
22/11/2021,4682.94,15854.76,-0.320225412,-1.270252288,1.58,19.17,23.5
23/11/2021,4690.7,15775.14,0.165570723,-0.503448751,1.61,19.38,24.43
24/11/2021,4701.46,15845.23,0.229127372,0.443322547,1.58,18.58,23.82
25/11/2021,4701.46,15845.23,0,0,1.58,18.58,23.82
26/11/2021,4594.62,15491.66,-2.298704497,-2.256669406,1.42,28.62,28.45
29/11/2021,4655.27,15782.83,1.311385739,1.862082568,1.46,22.96,24.63
30/11/2021,4567,15537.69,-1.914337699,-1.565395503,1.38,27.19,27.39
01/12/2021,4513.04,15254.05,-1.188555011,-1.842364368,1.37,31.12,30.95
02/12/2021,4577.1,15381.32,1.409462572,0.830874458,1.39,27.95,29.78
03/12/2021,4538.43,15085.47,-0.848447254,-1.942175724,1.29,30.67,33.41
06/12/2021,4591.67,15225.15,1.166265506,0.921663686,1.38,27.18,30.17
07/12/2021,4686.75,15686.92,2.049558617,2.987857833,1.42,21.89,25.79
08/12/2021,4701.21,15786.99,0.30805439,0.635893902,1.45,19.9,24.82
09/12/2021,4667.45,15517.37,-0.720703839,-1.722614148,1.43,21.58,26.42
10/12/2021,4712.02,15630.6,0.950380682,0.727048978,1.42,18.69,23.95
13/12/2021,4668.97,15413.28,-0.917820021,-1.400105593,1.37,20.31,24.04
14/12/2021,4634.09,15237.64,-0.749864312,-1.146079286,1.39,21.89,25.31
15/12/2021,4709.85,15565.58,1.62162129,2.129338367,1.42,19.29,23.42
16/12/2021,4668.67,15180.43,-0.878182584,-2.505496798,1.39,20.57,25.24
17/12/2021,4620.64,15169.68,-1.034101091,-0.070839944,1.36,21.57,26.55
20/12/2021,4568.02,14980.94,-1.145337301,-1.251997242,1.36,22.87,27.88
21/12/2021,4649.23,15341.09,1.762176386,2.375612302,1.41,21.01,24.96
22/12/2021,4696.56,15521.89,1.012871135,1.171643621,1.38,18.63,22.15
23/12/2021,4725.79,15653.37,0.62044169,0.843494358,1.43,17.96,21.32
24/12/2021,4725.79,15653.37,0,0,1.43,17.96,21.32
27/12/2021,4791.19,15871.26,1.374407207,1.38236972,1.42,17.68,21.72
28/12/2021,4786.35,15781.72,-0.101069803,-0.565761826,1.43,17.54,21.54
29/12/2021,4793.06,15766.22,0.140092158,-0.098263159,1.5,16.95,21.28
30/12/2021,4778.73,15741.56,-0.299421753,-0.156532799,1.47,17.33,21.38
31/12/2021,4766.18,15644.97,-0.262967534,-0.615488905,1.46,17.22,21.2
03/01/2022,4796.56,15832.8,0.635384884,1.193427802,1.55,16.6,21.17
04/01/2022,4793.54,15622.72,-0.062981619,-1.335747262,1.58,16.91,22.32
05/01/2022,4700.58,15100.17,-1.958327278,-3.402026294,1.62,19.73,25.98
